lsoa11cd,gamb_dist,pubs_dist,off_dist
E01007582,0.654285714,0.881714286,0.557142857
E01007583,3.522692308,2.933653846,5.563076923
E01007584,1.789333333,1.279666667,2.067
E01007585,2.613333333,2.080909091,2.810909091
E01007586,2.994054054,2.912162162,4.778648649
E01007587,3.747361111,3.545,3.313472222
E01007588,1.492222222,0.676666667,0.660277778
E01007589,1.178913043,1.176521739,0.492391304
E01007590,0.85,3.056956522,1.026521739
E01007591,1.918235294,2.649117647,2.186470588
E01007592,0.5096875,3.0621875,0.3615625
E01007593,0.797692308,3.295384615,0.527307692
E01007594,2.329117647,2.616176471,2.753529412
E01007595,1.372571429,2.794285714,1.588571429
E01007596,1.796666667,1.707857143,2.080714286
E01007597,1.791282051,3.356410256,1.335897436
E01007598,1.279142857,1.935142857,1.647428571
E01007599,6.960204082,3.528979592,9.319795918
E01007600,4.453947368,1.382894737,7.670263158
E01007601,3.356923077,0.433076923,7.210512821
E01007602,7.560634921,4.010634921,9.945555556
E01007603,2.647391304,1.664130435,6.491521739
E01007604,1.314482759,1.810344828,5.384137931
E01007605,1.632285714,1.648285714,4.818285714
E01007606,2.782790698,1.514651163,4.423255814
E01007607,0.964736842,1.069210526,5.269473684
E01007608,5.881714286,1.707142857,6.267571429
E01007609,1.426202532,6.30278481,9.289367089
E01007610,0.61,6.028676471,9.889117647
E01007611,4.713387097,3.078225806,6.755806452
E01007612,5.094166667,1.082083333,9.693541667
E01007613,3.166753247,2.994415584,6.84012987
E01007614,4.492972973,1.245675676,8.757837838
E01007615,3.880952381,0.373095238,8.609761905
E01007616,5.1659375,1.02875,9.8946875
E01007617,4.268837209,1.367209302,4.146744186
E01007618,3.2155,2.471,3.4325
E01007619,4.178846154,1.245384615,4.393076923
E01007620,2.097592593,1.492592593,7.779074074
E01007621,3.454666667,1.785,6.671666667
E01007622,3.004827586,1.058275862,6.787241379
E01007623,3.463939394,1.226060606,6.05969697
E01007624,4.303214286,2.918928571,7.198928571
E01007625,6.097733333,6.4048,15.428
E01007626,1.168135593,3.731016949,12.04322034
E01007627,2.089705882,4.473235294,12.25558824
E01007628,1.194848485,3.772424242,12.06818182
E01007629,0.58195122,3.123658537,12.72804878
E01007630,4.215581395,3.738837209,8.048837209
E01007631,4.113333333,3.255,7.564583333
E01007632,1.674318182,2.928863636,21.21340909
E01007633,0.786785714,3.09,22.26107143
E01007634,0.424594595,2.617297297,21.79108108
E01007635,0.788139535,1.907674419,21.03465116
E01007636,0.603076923,1.178461538,20.16269231
E01007637,0.667714286,0.980571429,20.21657143
E01007638,0.88625,0.6035,20.3435
E01007639,0.424533333,0.2104,19.5068
E01007640,1.8972,1.3398,19.2094
E01007641,1.309666667,0.955333333,20.513
E01007642,1.305833333,0.969444444,20.78083333
E01007643,0.502333333,2.059666667,2.408333333
E01007644,1.330487805,1.882439024,2.664146341
E01007645,0.43537415,0.299183673,0.777346939
E01007646,0.846176471,0.799117647,0.917647059
E01007647,0.87375,0.775,1.1903125
E01007648,0.307391304,0.489782609,0.304347826
E01007649,0.5792,0.5568,1.5216
E01007650,1.748888889,1.517555556,3.770666667
E01007651,0.352352941,0.611176471,1.960588235
E01007652,0.866904762,0.670238095,2.648809524
E01007653,0.4775,0.721875,1.60875
E01007654,0.78,0.87037037,1.257777778
E01007655,0.487625,0.596375,0.624375
E01007656,2.634150943,1.356037736,4.446226415
E01007657,1.54,0.491904762,1.562380952
E01007658,2.451818182,1.364848485,2.47
E01007659,1.6215,0.9715,1.6425
E01007660,2.415,1.388636364,2.435909091
E01007661,3.046571429,2.19,3.26
E01007662,2.273125,1.225,2.295625
E01007663,3.136666667,2.088181818,3.158181818
E01007664,4.160163934,4.158360656,4.481639344
E01007665,1.83490566,2.01245283,5.318301887
E01007666,2.045151515,2.331515152,8.108484848
E01007667,0.8432,0.8464,8.09
E01007668,1.486,1.278333333,8.358
E01007669,1.372608696,0.930869565,7.616956522
E01007670,1.895151515,1.506363636,7.035151515
E01007671,0.610526316,0.978421053,7.362894737
E01007672,1.488461538,1.144230769,7.746538462
E01007673,0.797142857,0.686428571,8.032142857
E01007674,1.2603125,1.3271875,7.803125
E01007675,1.57375,0.48725,4.643
E01007676,2.02,1.159591837,3.862857143
E01007677,1.092580645,0.641935484,4.376129032
E01007678,2.691041667,1.453958333,5.728958333
E01007679,1.657878788,0.552424242,4.855454545
E01007680,1.151333333,0.448222222,4.305111111
E01007681,0.637,0.730333333,0.637
E01007682,1.030454545,0.936363636,1.030454545
E01007683,0.894583333,1.010416667,0.894583333
E01007684,0.488157895,0.546052632,0.488157895
E01007685,1.763023256,1.436744186,1.763023256
E01007686,0.653055556,0.875555556,0.653055556
E01007687,1.068863636,0.815454545,1.068863636
E01007688,1.3175,0.603333333,1.3175
E01007689,0.822692308,0.847307692,0.822692308
E01007690,1.607818182,1.242545455,1.834727273
E01007691,2.013023256,2.231860465,2.013023256
E01007692,2.06627907,2.129767442,2.121162791
E01007693,2.079634146,0.56597561,4.216341463
E01007694,2.433513514,1.404594595,2.541621622
E01007695,3.086071429,1.94125,3.266428571
E01007696,3.143728814,1.733220339,3.76220339
E01007697,2.304090909,0.575909091,3.919772727
E01007698,2.434117647,1.409117647,3.657058824
E01007699,3.5176,1.5234,4.9732
E01007700,4.092058824,3.499117647,6.589411765
E01007701,4.549189189,2.848108108,5.93972973
E01007702,2.975357143,1.602142857,4.914285714
E01007703,1.974285714,0.857142857,3.912857143
E01007704,2.435,0.911363636,4.374545455
E01007705,1.8248,0.3432,3.7632
E01007706,3.530434783,1.785217391,5.468695652
E01007707,2.948,1.2065,4.887
E01007708,0.442432432,0.535405405,4.154324324
E01007709,0.6292,0.4544,3.1048
E01007710,0.656,0.637333333,3.906333333
E01007711,0.718888889,0.774814815,3.58
E01007712,1.353636364,1.004545455,4.413030303
E01007713,1.875,1.286842105,4.86
E01007714,0.464519774,0.274519774,3.365254237
E01007715,0.808478261,1.090869565,3.425869565
E01007716,0.735081967,1.007704918,3.826393443
E01007717,1.484705882,0.784705882,3.872647059
E01007718,1.640967742,1.384193548,2.800967742
E01007719,0.446296296,2.433703704,4.297037037
E01007720,1.099473684,2.853859649,4.72
E01007721,1.055277778,1.648055556,3.5875
E01007723,1.865428571,1.694,3.932285714
E01007724,1.779259259,1.36962963,2.252592593
E01007725,1.346818182,0.644090909,1.346818182
E01007726,1.674583333,1.2575,1.674583333
E01007727,0.926111111,3.176388889,4.084166667
E01007728,1.035757576,2.042121212,2.412727273
E01007729,0.927083333,2.079583333,3.505833333
E01007730,1.437857143,1.431071429,3.642857143
E01007731,0.56047619,2.02452381,2.657142857
E01007732,1.504285714,1.212857143,3.989047619
E01007733,1.396410256,1.70974359,3.414358974
E01007734,0.50962963,0.434444444,4.63
E01007735,0.994193548,0.726451613,4.131290323
E01007736,0.849090909,0.959393939,3.551515152
E01007737,1.493939394,1.358787879,3.51030303
E01007738,0.600689655,1.011034483,3.377241379
E01007739,0.825263158,1.034736842,3.786842105
E01007740,0.742857143,0.444489796,4.806734694
E01007741,1.632162162,0.335945946,4.077837838
E01007742,1.116,0.655333333,3.731666667
E01007743,1.292380952,0.738095238,3.78047619
E01007744,1.9192,1.2158,2.8584
E01007745,2.501764706,1.870294118,2.609705882
E01007746,2.547037037,1.973703704,2.655185185
E01007747,0.4325,4.626666667,7.382916667
E01007748,2.898421053,2.811315789,5.089473684
E01007749,2.002333333,3.464333333,5.583
E01007750,1.192777778,3.8775,8.735833333
E01007751,1.248742857,4.850942857,7.2776
E01007752,2.389705882,4.666470588,7.126176471
E01007753,4.380408163,4.771428571,7.708979592
E01007754,2.5935,2.3325,3.891
E01007755,1.982857143,1.776666667,4.284761905
E01007756,2.363333333,2.134074074,4.111111111
E01007757,0.976296296,0.830740741,5.307037037
E01007758,1.148695652,1.09826087,4.995217391
E01007759,0.9168,0.628,5.2392
E01007760,0.915675676,0.654594595,5.153513514
E01007761,1.98744186,1.602325581,3.069767442
E01007762,0.879655172,0.657241379,3.873448276
E01007763,0.48375,0.358125,4.6
E01007764,2.230465116,1.626976744,6.461860465
E01007765,0.2912,0.4356,4.2472
E01007766,0.669615385,0.663846154,4.241153846
E01007767,0.823333333,0.555333333,3.797333333
E01007768,0.885555556,1.040555556,3.113611111
E01007769,0.890344828,0.891034483,2.680344828
E01007770,0.403225806,1.001612903,3.990322581
E01007771,0.377666667,3.133333333,1.996666667
E01007772,1.551714286,3.357142857,3.617428571
E01007773,0.442444444,3.62,2.461555556
E01007774,0.58675,3.38775,2.126
E01007775,0.526,2.735666667,1.372
E01007776,0.789736842,2.431052632,1.151578947
E01007777,3.179655172,1.862068966,5.522758621
E01007778,2.490967742,1.38483871,2.775483871
E01007779,2.803076923,0.796410256,2.943076923
E01007780,1.531489362,2.368085106,2.542978723
E01007781,1.589322034,1.609322034,2.059491525
E01007782,0.506363636,2.444848485,1.247575758
E01007783,0.584363636,1.982,0.648545455
E01007784,0.627407407,1.308271605,0.619876543
E01007785,1.497916667,1.57,1.52
E01007786,0.887777778,0.902592593,0.907777778
E01007787,2.413950617,1.58691358,2.58382716
E01007788,3.5144,2.5028,3.8444
E01007789,1.474,0.7706,1.4742
E01007790,0.602857143,0.544761905,0.612857143
E01007791,1.035789474,1.207894737,1.057894737
E01007792,0.773809524,1.168095238,0.781904762
E01007793,2.873666667,1.153666667,4.051
E01007794,2.693478261,1.075217391,4.667826087
E01007795,3.1375,2.23375,4.2775
E01007796,2.37952381,0.647142857,5.156666667
E01007797,1.966315789,1.029473684,5.538421053
E01007798,2.231818182,1.463030303,5.588484848
E01007799,2.631923077,0.418461538,4.449615385
E01007800,1.566666667,0.862745098,5.494313725
E01007801,1.782941176,1.432352941,6.262647059
E01007802,2.986470588,2.784117647,5.531176471
E01007803,2.565789474,2.402105263,6.207368421
E01007804,0.349230769,0.411538462,4.892564103
E01007805,0.590784314,0.670588235,5.085882353
E01007806,0.4,0.751785714,5.191071429
E01007807,0.514722222,0.84,4.7275
E01007808,3.613548387,2.49516129,5.69516129
