X,Y,Crime_type,Month
527590.983843559,184664.030179572,Theft from the person,2019-04
529540.965641236,184592.015842818,Theft from the person,2019-04
529700.99367728,184340.944689753,Theft from the person,2019-04
525563.021547444,184471.033209905,Theft from the person,2019-04
526555.025331496,183961.997250024,Theft from the person,2019-04
526641.973028122,184303.995599487,Theft from the person,2019-04
528790.983274612,184429.052824219,Theft from the person,2019-04
528684.994731207,184238.976675267,Theft from the person,2019-04
528524.024691714,184224.995530569,Theft from the person,2019-04
528488.007869574,184057.949515992,Theft from the person,2019-04
528442.004428179,184291.020412388,Theft from the person,2019-04
528649.978254319,184123.030169149,Theft from the person,2019-04
528649.978254319,184123.030169149,Theft from the person,2019-04
528649.978254319,184123.030169149,Theft from the person,2019-04
528649.978254319,184123.030169149,Theft from the person,2019-04
528649.978254319,184123.030169149,Theft from the person,2019-04
528649.978254319,184123.030169149,Theft from the person,2019-04
528649.978254319,184123.030169149,Theft from the person,2019-04
528675.016923794,183992.025576008,Theft from the person,2019-04
529117.991031257,184319.963188913,Theft from the person,2019-04
528950.991760225,184395.948560859,Theft from the person,2019-04
528950.991760225,184395.948560859,Theft from the person,2019-04
528950.991760225,184395.948560859,Theft from the person,2019-04
529031.989402498,184040.031652677,Theft from the person,2019-04
528988.991491626,183836.97325467,Theft from the person,2019-04
528996.00763707,183792.974958451,Theft from the person,2019-04
528988.991491626,183836.97325467,Theft from the person,2019-04
529209.987924853,184014.959008084,Theft from the person,2019-04
528996.00763707,183792.974958451,Theft from the person,2019-04
528988.991491626,183836.97325467,Theft from the person,2019-04
528996.00763707,183792.974958451,Theft from the person,2019-04
528996.00763707,183792.974958451,Theft from the person,2019-04
528988.991491626,183836.97325467,Theft from the person,2019-04
529547.9901643,183645.0097269,Theft from the person,2019-04
529514.971451385,183434.96793014,Theft from the person,2019-04
525411.979323713,183692.952370365,Theft from the person,2019-04
525378.022048958,183752.979960465,Theft from the person,2019-04
525411.979323713,183692.952370365,Theft from the person,2019-04
525411.979323713,183692.952370365,Theft from the person,2019-04
525552.017101052,183557.989580991,Theft from the person,2019-04
525552.017101052,183557.989580991,Theft from the person,2019-04
528882.974826501,183942.997597161,Theft from the person,2019-04
528789.006665158,184041.985400692,Theft from the person,2019-04
528958.009166576,183769.97712331,Theft from the person,2019-04
528882.974826501,183942.997597161,Theft from the person,2019-04
528884.003245111,183773.995723747,Theft from the person,2019-04
528953.017187961,183890.028295427,Theft from the person,2019-04
528953.017187961,183890.028295427,Theft from the person,2019-04
528882.974826501,183942.997597161,Theft from the person,2019-04
528678.023060459,184138.985659973,Theft from the person,2019-04
528882.974826501,183942.997597161,Theft from the person,2019-04
528751.013783974,183726.000268268,Theft from the person,2019-04
528882.974826501,183942.997597161,Theft from the person,2019-04
528882.974826501,183942.997597161,Theft from the person,2019-04
528953.017187961,183890.028295427,Theft from the person,2019-04
528789.006665158,184041.985400692,Theft from the person,2019-04
528882.974826501,183942.997597161,Theft from the person,2019-04
528882.974826501,183942.997597161,Theft from the person,2019-04
528882.974826501,183942.997597161,Theft from the person,2019-04
528882.974826501,183942.997597161,Theft from the person,2019-04
528774.031191929,183901.954486366,Theft from the person,2019-04
528789.006665158,184041.985400692,Theft from the person,2019-04
528882.974826501,183942.997597161,Theft from the person,2019-04
528891.016465368,183741.013552041,Theft from the person,2019-04
528882.974826501,183942.997597161,Theft from the person,2019-04
529179.995222402,182343.053428916,Theft from the person,2019-04
528935.996108081,182266.973474332,Theft from the person,2019-04
528948.9644862,182385.032208472,Theft from the person,2019-04
528812.004033743,182473.025858976,Theft from the person,2019-04
529247.015923983,182327.955517745,Theft from the person,2019-04
529179.995222402,182343.053428916,Theft from the person,2019-04
528894.992603707,182195.050433777,Theft from the person,2019-04
529127.979580039,183476.967304293,Theft from the person,2019-04
529185.987238855,183420.02277349,Theft from the person,2019-04
529073.972020441,183665.987396718,Theft from the person,2019-04
529069.01365937,183497.94596865,Theft from the person,2019-04
528906.012489968,183368.954175727,Theft from the person,2019-04
529185.987238855,183420.02277349,Theft from the person,2019-04
529088.986523763,183563.995192104,Theft from the person,2019-04
529127.979580039,183476.967304293,Theft from the person,2019-04
529008.994821382,183655.990439444,Theft from the person,2019-04
529073.977767543,183288.984715128,Theft from the person,2019-04
529185.987238855,183420.02277349,Theft from the person,2019-04
529185.987238855,183420.02277349,Theft from the person,2019-04
530031.013907744,183278.013367886,Theft from the person,2019-04
530252.028076184,182930.039149411,Theft from the person,2019-04
530252.028076184,182930.039149411,Theft from the person,2019-04
530252.028076184,182930.039149411,Theft from the person,2019-04
530252.028076184,182930.039149411,Theft from the person,2019-04
530252.028076184,182930.039149411,Theft from the person,2019-04
529785.980673951,183326.048212784,Theft from the person,2019-04
530192.005609316,182961.994527883,Theft from the person,2019-04
530252.028076184,182930.039149411,Theft from the person,2019-04
530252.028076184,182930.039149411,Theft from the person,2019-04
530252.028076184,182930.039149411,Theft from the person,2019-04
530192.005609316,182961.994527883,Theft from the person,2019-04
530252.028076184,182930.039149411,Theft from the person,2019-04
529483.013325692,182979.033131433,Theft from the person,2019-04
530078.009424712,182797.944953106,Theft from the person,2019-04
529877.023736132,183112.054095,Theft from the person,2019-04
530078.009424712,182797.944953106,Theft from the person,2019-04
530078.009424712,182797.944953106,Theft from the person,2019-04
530078.009424712,182797.944953106,Theft from the person,2019-04
529820.009872632,182668.049811457,Theft from the person,2019-04
529963.000684218,182722.003429054,Theft from the person,2019-04
529587.030976902,182734.986576761,Theft from the person,2019-04
529445.999664257,182476.011799465,Theft from the person,2019-04
529278.988253744,182509.036038274,Theft from the person,2019-04
529587.030976902,182734.986576761,Theft from the person,2019-04
529263.983522641,182474.04737933,Theft from the person,2019-04
529587.030976902,182734.986576761,Theft from the person,2019-04
529445.999664257,182476.011799465,Theft from the person,2019-04
529551.997606424,182502.972251321,Theft from the person,2019-04
528947.011818369,182759.981522197,Theft from the person,2019-04
530722.02757122,182448.043204455,Theft from the person,2019-04
530664.018444311,182878.973971398,Theft from the person,2019-04
530435.996390086,182977.045723618,Theft from the person,2019-04
530355.025208384,182967.956409713,Theft from the person,2019-04
530476.001309989,183002.999363139,Theft from the person,2019-04
530476.001309989,183002.999363139,Theft from the person,2019-04
530355.025208384,182967.956409713,Theft from the person,2019-04
530562.024857795,182802.017950167,Theft from the person,2019-04
530312.000154626,182891.962925995,Theft from the person,2019-04
530562.024857795,182802.017950167,Theft from the person,2019-04
530189.993664094,182395.989241638,Theft from the person,2019-04
530189.993664094,182395.989241638,Theft from the person,2019-04
530103.96447197,182397.012165406,Theft from the person,2019-04
530255.017472408,182291.05299216,Theft from the person,2019-04
530103.96447197,182397.012165406,Theft from the person,2019-04
530316.025163751,182405.007245154,Theft from the person,2019-04
530555.967555628,182611.021984173,Theft from the person,2019-04
530358.021104421,182404.972003311,Theft from the person,2019-04
530278.972377985,182694.044277067,Theft from the person,2019-04
530266.988449643,182546.962764564,Theft from the person,2019-04
530211.0255259,182636.997406296,Theft from the person,2019-04
529939.022871427,182612.005120588,Theft from the person,2019-04
530089.006131905,182729.012480479,Theft from the person,2019-04
530089.006131905,182729.012480479,Theft from the person,2019-04
530175.992863798,182666.032915345,Theft from the person,2019-04
530005.011677735,182365.991963036,Theft from the person,2019-04
530183.979084556,182460.04177021,Theft from the person,2019-04
530163.013796794,182517.034575501,Theft from the person,2019-04
529744.968577322,181467.019499849,Theft from the person,2019-04
529704.009097506,181621.982941643,Theft from the person,2019-04
529552.030091034,181518.958784543,Theft from the person,2019-04
529529.020256205,181767.96419787,Theft from the person,2019-04
529962.030928047,181812.960938469,Theft from the person,2019-04
529790.01047122,181878.000102552,Theft from the person,2019-04
529806.027094097,181982.007507556,Theft from the person,2019-04
529962.030928047,181812.960938469,Theft from the person,2019-04
529738.02060539,182010.982652147,Theft from the person,2019-04
529962.030928047,181812.960938469,Theft from the person,2019-04
529753.001719209,182074.013775987,Theft from the person,2019-04
529552.030091034,181518.958784543,Theft from the person,2019-04
529529.020256205,181767.96419787,Theft from the person,2019-04
529552.030091034,181518.958784543,Theft from the person,2019-04
529529.020256205,181767.96419787,Theft from the person,2019-04
529806.027094097,181982.007507556,Theft from the person,2019-04
529744.968577322,181467.019499849,Theft from the person,2019-04
529790.01047122,181878.000102552,Theft from the person,2019-04
